relation,src_user_id,dst_user_id,base_score,abnormal_pair,tns_score,abnormal_tns_interaction,soft_weight_factor,rank_score
UTU,100349,49880,0.15775418,0.32853886,0.0,0.0,1.1642694,0.18366838
UTU,100349,150449,0.15058354,0.18098955,0.0,0.0,1.0904948,0.16421056
UTU,100349,29437,0.14341289,0.12570782,0.0,0.0,1.0628539,0.15242696
UTU,100349,55664,0.14136413,0.28837898,0.0,0.0,1.1441895,0.16174735
UTU,100349,151643,0.14051536,0.31021118,0.0,0.0,1.1551056,0.16231008
UTU,100349,84342,0.14051536,0.15597829,0.0,0.0,1.0779891,0.15147403
UTU,100349,87997,0.1334896,0.17488839,0.0,0.0,1.0874442,0.14516248
UTU,100349,90258,0.1290716,0.28074974,0.0,0.0,1.1403749,0.14719
UTU,100349,9217,0.1290716,0.25203994,0.0,0.0,1.12602,0.1453372
UTU,100357,100358,0.29351044,0.34563205,0.0,0.0,1.172816,0.34423375
UTU,100357,13019,0.216977,0.42252344,0.0,0.0,1.2112617,0.26281595
UTU,100357,144514,0.20754322,0.40297142,0.0,0.0,1.2014858,0.24936023
UTU,100357,223663,0.20754322,0.33532885,0.0,0.0,1.1676644,0.24234083
UTU,100357,76841,0.20754322,0.21651639,0.0,0.0,1.1082582,0.2300115
UTU,100357,33684,0.1999962,0.35217896,0.0,0.0,1.1760895,0.23521344
UTU,100357,139614,0.18867566,0.24874777,0.0,0.0,1.1243739,0.21214199
UTU,100357,24923,0.18867566,0.38722336,0.0,0.0,1.1936116,0.22520545
UTU,100357,178760,0.1600966,0.4119127,0.0,0.0,1.2059563,0.19306952
UTU,100357,27158,0.1600966,0.33378798,0.0,0.0,1.166894,0.18681575
UTU,100357,31041,0.1600966,0.36828738,0.0,0.0,1.1841437,0.18957737
UTU,100357,118202,0.14675522,0.31923777,0.0,0.0,1.1596189,0.17018011
UTU,100357,13020,0.14675522,0.34995484,0.0,0.0,1.1749774,0.17243406
UTU,100357,21780,0.14675522,0.13587229,0.0,0.0,1.0679362,0.15672521
UTU,100357,125411,0.14675522,0.35911226,0.0,0.0,1.1795561,0.17310601
UTU,100357,41000,0.14675522,0.38695905,0.0,0.0,1.1934795,0.17514935
UTU,100357,104769,0.13341384,0.19063352,0.0,0.0,1.0953168,0.14613041
UTU,100357,27906,0.13341384,0.14559498,0.0,0.0,1.0727975,0.14312604
UTU,100357,61244,0.13071834,0.16537935,0.0,0.0,1.0826896,0.14152738
UTU,100357,62966,0.13071834,0.30029252,0.0,0.0,1.1501462,0.1503452
UTU,100358,100357,0.29351044,0.34563205,0.0,0.0,1.172816,0.34423375
UTU,100358,125411,0.18867566,0.3395912,0.0,0.0,1.1697956,0.22071196
UTU,100358,110949,0.16207299,0.28736177,0.0,0.0,1.1436809,0.18535979
UTU,100358,144514,0.1600966,0.34432754,0.0,0.0,1.1721637,0.18765943
UTU,100358,13019,0.14008453,0.34533957,0.0,0.0,1.1726698,0.1642729
UTU,100358,129050,0.1389197,0.29316872,0.0,0.0,1.1465844,0.15928316
UTU,100358,80585,0.1389197,0.21168655,0.0,0.0,1.1058433,0.15362342
UTU,100358,29876,0.13367555,0.30731258,0.0,0.0,1.1536562,0.15421563
UTU,100358,223663,0.13341384,0.32783976,0.0,0.0,1.1639199,0.15528302
UTU,100358,76841,0.13341384,0.21653534,0.0,0.0,1.1082677,0.14785825
UTU,100358,17653,0.1317659,0.34270266,0.0,0.0,1.1713513,0.15434416
UTU,100358,34681,0.12832853,0.34536067,0.0,0.0,1.1726804,0.15048835
UTU,100358,33684,0.12807728,0.33849657,0.0,0.0,1.1692483,0.14975415
UTU,100358,6061,0.12030799,0.34305668,0.0,0.0,1.1715283,0.14094421
UTU,100358,97998,0.12030799,0.34334615,0.0,0.0,1.171673,0.14096163
UTU,100358,86985,0.120190226,0.26401836,0.0,0.0,1.1320091,0.13605644
UTU,100358,139614,0.120072454,0.24703781,0.0,0.0,1.123519,0.13490368
UTU,100358,24923,0.120072454,0.34303948,0.0,0.0,1.1715198,0.14066726
UTU,100358,179805,0.11342746,0.2877405,0.0,0.0,1.1438702,0.12974629
UTU,100358,33297,0.11342746,0.22328494,0.0,0.0,1.1116425,0.12609078
UTU,100374,50468,0.2193655,0.39489195,0.0,0.0,1.197446,0.26267835
UTU,100374,57787,0.18280458,0.26459143,0.0,0.0,1.1322957,0.20698886
UTU,100374,99565,0.18280458,0.14575861,0.0,0.0,1.0728793,0.19612725
UTU,100374,142133,0.17823447,0.346383,0.0,0.0,1.1731915,0.20910318
UTU,100374,103627,0.16418526,0.35596344,0.0,0.0,1.1779817,0.19340724
UTU,100374,112136,0.14542016,0.43648183,0.0,0.0,1.218241,0.1771568
UTU,100374,25030,0.1421886,0.44127604,0.0,0.0,1.220638,0.17356081
UTU,100374,145625,0.12665074,0.317966,0.0,0.0,1.158983,0.14678605
UTU,100374,191473,0.12665074,0.41366583,0.0,0.0,1.2068329,0.15284628
UTU,100374,34156,0.12665074,0.37231955,0.0,0.0,1.1861597,0.15022801
UTU,100374,48564,0.12665074,0.38389394,0.0,0.0,1.191947,0.15096097
UTU,100374,57989,0.12665074,0.1959284,0.0,0.0,1.0979642,0.13905796
UTU,100374,65768,0.12665074,0.24608284,0.0,0.0,1.1230414,0.14223401
UTU,100374,50739,0.1260308,0.29302678,0.0,0.0,1.1465133,0.144496
UTU,100374,93957,0.12409187,0.36407956,0.0,0.0,1.1820397,0.14668152
UTU,100374,13265,0.116096504,0.31064802,0.0,0.0,1.155324,0.13412908
UTU,100374,62966,0.116096504,0.30053455,0.0,0.0,1.1502672,0.133542
UTU,100374,81072,0.116096504,0.24369319,0.0,0.0,1.1218466,0.13024247
UTU,100374,102841,0.10554228,0.1919341,0.0,0.0,1.095967,0.11567086
UTU,100374,131952,0.10554228,0.24666192,0.0,0.0,1.123331,0.118558906
USU,100013,100695,1.0,0.15649253,0.0,0.0,1.0782462,1.0782462
USU,100013,101212,1.0,0.15667853,0.0,0.0,1.0783392,1.0783392
USU,100013,101720,1.0,0.15709502,0.0,0.0,1.0785475,1.0785475
USU,100013,101976,1.0,0.15727957,0.0,0.0,1.0786397,1.0786397
USU,100013,102147,1.0,0.15667848,0.0,0.0,1.0783392,1.0783392
USU,100013,102154,1.0,0.15492909,0.0,0.0,1.0774646,1.0774646
USU,100013,102158,1.0,0.15665148,0.0,0.0,1.0783257,1.0783257
USU,100013,102177,1.0,0.15470433,0.0,0.0,1.0773522,1.0773522
USU,100013,102469,1.0,0.13508396,0.0,0.0,1.067542,1.067542
USU,100013,102509,1.0,0.13529444,0.0,0.0,1.0676472,1.0676472
USU,100013,102557,1.0,0.15592009,0.0,0.0,1.07796,1.07796
USU,100013,10263,1.0,0.14276963,0.0,0.0,1.0713848,1.0713848
USU,100013,102694,1.0,0.1559338,0.0,0.0,1.0779669,1.0779669
USU,100013,102813,1.0,0.15716112,0.0,0.0,1.0785806,1.0785806
USU,100013,10296,1.0,0.1363911,0.0,0.0,1.0681956,1.0681956
USU,100013,103139,1.0,0.14023009,0.0,0.0,1.0701151,1.0701151
USU,100013,103148,1.0,0.15728171,0.0,0.0,1.0786408,1.0786408
USU,100013,103164,1.0,0.15700622,0.0,0.0,1.0785031,1.0785031
USU,100013,103349,1.0,0.09067772,0.0,0.0,1.0453389,1.0453389
USU,100013,10357,1.0,0.15530328,0.0,0.0,1.0776516,1.0776516
USU,100019,100114,1.0,0.109161094,0.0,0.0,1.0545806,1.0545806
USU,100019,100358,1.0,0.15596715,0.0,0.0,1.0779836,1.0779836
USU,100019,100376,1.0,0.15405579,0.0,0.0,1.0770279,1.0770279
USU,100019,100453,1.0,0.084638536,0.0,0.0,1.0423193,1.0423193
USU,100019,100575,1.0,0.14228667,0.0,0.0,1.0711434,1.0711434
USU,100019,100708,1.0,0.1565084,0.0,0.0,1.0782542,1.0782542
USU,100019,10073,1.0,0.123846985,0.0,0.0,1.0619235,1.0619235
USU,100019,100862,1.0,0.15129465,0.0,0.0,1.0756474,1.0756474
USU,100019,100872,1.0,0.13771921,0.0,0.0,1.0688596,1.0688596
USU,100019,100874,1.0,0.100272514,0.0,0.0,1.0501362,1.0501362
USU,100019,101038,1.0,0.15134414,0.0,0.0,1.075672,1.075672
USU,100019,10106,1.0,0.14395282,0.0,0.0,1.0719764,1.0719764
USU,100019,101122,1.0,0.087343745,0.0,0.0,1.0436718,1.0436718
USU,100019,101184,1.0,0.151673,0.0,0.0,1.0758365,1.0758365
USU,100019,101209,1.0,0.15639724,0.0,0.0,1.0781987,1.0781987
USU,100019,101246,1.0,0.12875377,0.0,0.0,1.0643768,1.0643768
USU,100019,101280,1.0,0.12615986,0.0,0.0,1.06308,1.06308
USU,100019,101326,1.0,0.15623586,0.0,0.0,1.078118,1.078118
USU,100019,10134,1.0,0.15384689,0.0,0.0,1.0769235,1.0769235
USU,100019,101348,1.0,0.13473693,0.0,0.0,1.0673685,1.0673685
USU,100114,100019,1.0,0.109161094,0.0,0.0,1.0545806,1.0545806
USU,100114,100358,1.0,0.14338765,0.0,0.0,1.0716938,1.0716938
USU,100114,100376,1.0,0.14117181,0.0,0.0,1.070586,1.070586
USU,100114,100453,1.0,0.0804938,0.0,0.0,1.0402468,1.0402468
USU,100114,100575,1.0,0.13116784,0.0,0.0,1.065584,1.065584
USU,100114,100708,1.0,0.1437426,0.0,0.0,1.0718713,1.0718713
USU,100114,10073,1.0,0.11430319,0.0,0.0,1.0571516,1.0571516
USU,100114,100862,1.0,0.13930833,0.0,0.0,1.0696542,1.0696542
USU,100114,100872,1.0,0.1270053,0.0,0.0,1.0635027,1.0635027
USU,100114,100874,1.0,0.09532858,0.0,0.0,1.0476643,1.0476643
USU,100114,101038,1.0,0.13935256,0.0,0.0,1.0696763,1.0696763
USU,100114,10106,1.0,0.13268223,0.0,0.0,1.0663412,1.0663412
USU,100114,101122,1.0,0.08306155,0.0,0.0,1.0415307,1.0415307
USU,100114,101184,1.0,0.1396462,0.0,0.0,1.0698231,1.0698231
USU,100114,101209,1.0,0.1437156,0.0,0.0,1.0718578,1.0718578
USU,100114,101246,1.0,0.11880349,0.0,0.0,1.0594018,1.0594018
USU,100114,101280,1.0,0.11642527,0.0,0.0,1.0582126,1.0582126
USU,100114,101326,1.0,0.14359933,0.0,0.0,1.0717996,1.0717996
USU,100114,10134,1.0,0.1415723,0.0,0.0,1.0707861,1.0707861
USU,100114,101348,1.0,0.124280766,0.0,0.0,1.0621403,1.0621403
USU,100179,100877,1.0,0.10544357,0.0,0.0,1.0527217,1.0527217
USU,100179,10137,1.0,0.191262,0.0,0.0,1.095631,1.095631
USU,100179,10154,1.0,0.12832561,0.0,0.0,1.0641629,1.0641629
USU,100179,101719,1.0,0.19242659,0.0,0.0,1.0962133,1.0962133
USU,100179,101848,1.0,0.15573286,0.0,0.0,1.0778664,1.0778664
USU,100179,102156,1.0,0.19230215,0.0,0.0,1.0961511,1.0961511
USU,100179,102718,1.0,0.1835815,0.0,0.0,1.0917908,1.0917908
USU,100179,103089,1.0,0.17792232,0.0,0.0,1.0889611,1.0889611
USU,100179,103531,1.0,0.18755299,0.0,0.0,1.0937765,1.0937765
USU,100179,103699,1.0,0.19041549,0.0,0.0,1.0952077,1.0952077
USU,100179,103738,1.0,0.1923852,0.0,0.0,1.0961926,1.0961926
USU,100179,103893,1.0,0.18673104,0.0,0.0,1.0933656,1.0933656
USU,100179,104085,1.0,0.10991359,0.0,0.0,1.0549568,1.0549568
USU,100179,104666,1.0,0.18917589,0.0,0.0,1.0945879,1.0945879
USU,100179,104962,1.0,0.17887074,0.0,0.0,1.0894353,1.0894353
USU,100179,105125,1.0,0.17666003,0.0,0.0,1.08833,1.08833
USU,100179,105248,1.0,0.16848321,0.0,0.0,1.0842416,1.0842416
USU,100179,105620,1.0,0.106162496,0.0,0.0,1.0530813,1.0530813
USU,100179,105822,1.0,0.1755191,0.0,0.0,1.0877595,1.0877595
USU,100179,106938,1.0,0.18503456,0.0,0.0,1.0925173,1.0925173
USU,10021,100349,1.0,0.32767606,0.0,0.0,1.163838,1.163838
USU,10021,100357,1.0,0.4061281,0.0,0.0,1.2030641,1.2030641
USU,10021,100374,1.0,0.4060075,0.0,0.0,1.2030038,1.2030038
USU,10021,100438,1.0,0.25108904,0.0,0.0,1.1255445,1.1255445
USU,10021,100828,1.0,0.403361,0.0,0.0,1.2016805,1.2016805
USU,10021,100902,1.0,0.35186976,0.0,0.0,1.1759349,1.1759349
USU,10021,100997,1.0,0.3881484,0.0,0.0,1.1940742,1.1940742
USU,10021,101218,1.0,0.40375903,0.0,0.0,1.2018795,1.2018795
USU,10021,101452,1.0,0.3970444,0.0,0.0,1.1985222,1.1985222
USU,10021,101570,1.0,0.4012092,0.0,0.0,1.2006046,1.2006046
USU,10021,101957,1.0,0.3824315,0.0,0.0,1.1912158,1.1912158
USU,10021,102159,1.0,0.32079372,0.0,0.0,1.1603968,1.1603968
USU,10021,102483,1.0,0.29289863,0.0,0.0,1.1464493,1.1464493
USU,10021,102587,1.0,0.25630844,0.0,0.0,1.1281543,1.1281543
USU,10021,102980,1.0,0.2371845,0.0,0.0,1.1185923,1.1185923
USU,10021,103105,1.0,0.4053876,0.0,0.0,1.2026938,1.2026938
USU,10021,103124,1.0,0.17721929,0.0,0.0,1.0886097,1.0886097
USU,10021,103144,1.0,0.4053835,0.0,0.0,1.2026918,1.2026918
USU,10021,103230,1.0,0.28824127,0.0,0.0,1.1441207,1.1441207
USU,10021,103557,1.0,0.4034794,0.0,0.0,1.2017397,1.2017397
USU,100341,101064,1.0,0.19726789,0.0,0.0,1.098634,1.098634
USU,100341,101086,1.0,0.2079502,0.0,0.0,1.103975,1.103975
USU,100341,101097,1.0,0.20561144,0.0,0.0,1.1028057,1.1028057
USU,100341,101259,1.0,0.20780982,0.0,0.0,1.103905,1.103905
USU,100341,102437,1.0,0.19895549,0.0,0.0,1.0994778,1.0994778
USU,100341,102662,1.0,0.20575096,0.0,0.0,1.1028755,1.1028755
USU,100341,103123,1.0,0.20599285,0.0,0.0,1.1029965,1.1029965
USU,100341,103304,1.0,0.20209236,0.0,0.0,1.1010462,1.1010462
USU,100341,103756,1.0,0.20697275,0.0,0.0,1.1034864,1.1034864
USU,100341,104607,1.0,0.20786713,0.0,0.0,1.1039336,1.1039336
USU,100341,104852,1.0,0.20795174,0.0,0.0,1.1039759,1.1039759
USU,100341,104858,1.0,0.20669758,0.0,0.0,1.1033487,1.1033487
USU,100341,104866,1.0,0.17525513,0.0,0.0,1.0876275,1.0876275
USU,100341,106417,1.0,0.2065892,0.0,0.0,1.1032946,1.1032946
USU,100341,108575,1.0,0.20700411,0.0,0.0,1.103502,1.103502
USU,100341,108600,1.0,0.20715861,0.0,0.0,1.1035793,1.1035793
USU,100341,109786,1.0,0.20232691,0.0,0.0,1.1011635,1.1011635
USU,100341,110005,1.0,0.2019324,0.0,0.0,1.1009662,1.1009662
USU,100341,110085,1.0,0.14835757,0.0,0.0,1.0741788,1.0741788
USU,100341,112136,1.0,0.20706259,0.0,0.0,1.1035312,1.1035312
USU,100349,10021,1.0,0.32767606,0.0,0.0,1.163838,1.163838
USU,100349,100357,1.0,0.32827282,0.0,0.0,1.1641364,1.1641364
USU,100349,100374,1.0,0.32843018,0.0,0.0,1.1642151,1.1642151
USU,100349,100438,1.0,0.24600449,0.0,0.0,1.1230023,1.1230023
USU,100349,100828,1.0,0.32779416,0.0,0.0,1.163897,1.163897
USU,100349,100902,1.0,0.32248476,0.0,0.0,1.1612424,1.1612424
USU,100349,100997,1.0,0.32667688,0.0,0.0,1.1633384,1.1633384
USU,100349,101218,1.0,0.32798028,0.0,0.0,1.1639901,1.1639901
USU,100349,101452,1.0,0.3273188,0.0,0.0,1.1636593,1.1636593
USU,100349,101570,1.0,0.32757065,0.0,0.0,1.1637853,1.1637853
USU,100349,101957,1.0,0.32618767,0.0,0.0,1.1630938,1.1630938
USU,100349,102159,1.0,0.31167796,0.0,0.0,1.155839,1.155839
USU,100349,102483,1.0,0.28547314,0.0,0.0,1.1427366,1.1427366
USU,100349,102587,1.0,0.2509458,0.0,0.0,1.1254729,1.1254729
USU,100349,102980,1.0,0.23281905,0.0,0.0,1.1164095,1.1164095
USU,100349,103105,1.0,0.32852447,0.0,0.0,1.1642623,1.1642623
USU,100349,103124,1.0,0.17552947,0.0,0.0,1.0877647,1.0877647
USU,100349,103144,1.0,0.32852393,0.0,0.0,1.1642619,1.1642619
USU,100349,103230,1.0,0.28108862,0.0,0.0,1.1405443,1.1405443
USU,100349,103557,1.0,0.3278508,0.0,0.0,1.1639254,1.1639254
USU,100357,10021,1.0,0.4061281,0.0,0.0,1.2030641,1.2030641
USU,100357,100349,1.0,0.32827282,0.0,0.0,1.1641364,1.1641364
USU,100357,100374,1.0,0.45282036,0.0,0.0,1.2264102,1.2264102
USU,100357,100438,1.0,0.24975234,0.0,0.0,1.1248761,1.1248761
USU,100357,100828,1.0,0.4084998,0.0,0.0,1.2042499,1.2042499
USU,100357,100902,1.0,0.35319346,0.0,0.0,1.1765968,1.1765968
USU,100357,100997,1.0,0.39064565,0.0,0.0,1.1953229,1.1953229
USU,100357,101218,1.0,0.41267818,0.0,0.0,1.2063391,1.2063391
USU,100357,101452,1.0,0.39984322,0.0,0.0,1.1999216,1.1999216
USU,100357,101570,1.0,0.40415093,0.0,0.0,1.2020755,1.2020755
USU,100357,101957,1.0,0.38473773,0.0,0.0,1.1923689,1.1923689
USU,100357,102159,1.0,0.32119268,0.0,0.0,1.1605964,1.1605964
USU,100357,102483,1.0,0.29254106,0.0,0.0,1.1462705,1.1462705
USU,100357,102587,1.0,0.25508264,0.0,0.0,1.1275413,1.1275413
USU,100357,102980,1.0,0.23556997,0.0,0.0,1.117785,1.117785
USU,100357,103105,1.0,0.43575084,0.0,0.0,1.2178755,1.2178755
USU,100357,103124,1.0,0.17474881,0.0,0.0,1.0873744,1.0873744
USU,100357,103144,1.0,0.43566963,0.0,0.0,1.2178348,1.2178348
USU,100357,103230,1.0,0.2877649,0.0,0.0,1.1438825,1.1438825
USU,100357,103557,1.0,0.4097073,0.0,0.0,1.2048537,1.2048537
USU,100358,100019,1.0,0.15596715,0.0,0.0,1.0779836,1.0779836
USU,100358,100114,1.0,0.14338765,0.0,0.0,1.0716938,1.0716938
USU,100358,100376,1.0,0.34574017,0.0,0.0,1.17287,1.17287
USU,100358,100453,1.0,0.10995397,0.0,0.0,1.0549769,1.0549769
USU,100358,100575,1.0,0.22859776,0.0,0.0,1.1142988,1.1142988
USU,100358,100708,1.0,0.3424287,0.0,0.0,1.1712143,1.1712143
USU,100358,10073,1.0,0.1692595,0.0,0.0,1.0846298,1.0846298
USU,100358,100862,1.0,0.27932212,0.0,0.0,1.1396611,1.1396611
USU,100358,100872,1.0,0.21062459,0.0,0.0,1.1053123,1.1053123
USU,100358,100874,1.0,0.13118047,0.0,0.0,1.0655903,1.0655903
USU,100358,101038,1.0,0.27971053,0.0,0.0,1.1398553,1.1398553
USU,100358,10106,1.0,0.23605178,0.0,0.0,1.1180259,1.1180259
USU,100358,101122,1.0,0.11360411,0.0,0.0,1.056802,1.056802
USU,100358,101184,1.0,0.2823473,0.0,0.0,1.1411736,1.1411736
USU,100358,101209,1.0,0.34013802,0.0,0.0,1.170069,1.170069
USU,100358,101246,1.0,0.18224947,0.0,0.0,1.0911248,1.0911248
USU,100358,101280,1.0,0.17520559,0.0,0.0,1.0876029,1.0876029
USU,100358,101326,1.0,0.33891368,0.0,0.0,1.1694568,1.1694568
USU,100358,10134,1.0,0.3031096,0.0,0.0,1.1515548,1.1515548
USU,100358,101348,1.0,0.20035821,0.0,0.0,1.1001791,1.1001791
USU,100374,10021,1.0,0.4060075,0.0,0.0,1.2030038,1.2030038
USU,100374,100349,1.0,0.32843018,0.0,0.0,1.1642151,1.1642151
USU,100374,100357,1.0,0.45282036,0.0,0.0,1.2264102,1.2264102
USU,100374,100438,1.0,0.25012085,0.0,0.0,1.1250604,1.1250604
USU,100374,100828,1.0,0.4083699,0.0,0.0,1.204185,1.204185
USU,100374,100902,1.0,0.35326806,0.0,0.0,1.1766341,1.1766341
USU,100374,100997,1.0,0.39058462,0.0,0.0,1.1952924,1.1952924
USU,100374,101218,1.0,0.4125318,0.0,0.0,1.2062659,1.2062659
USU,100374,101452,1.0,0.399747,0.0,0.0,1.1998734,1.1998734
USU,100374,101570,1.0,0.40403804,0.0,0.0,1.202019,1.202019
USU,100374,101957,1.0,0.38469893,0.0,0.0,1.1923494,1.1923494
USU,100374,102159,1.0,0.32137236,0.0,0.0,1.1606861,1.1606861
USU,100374,102483,1.0,0.29280484,0.0,0.0,1.1464024,1.1464024
USU,100374,102587,1.0,0.25543964,0.0,0.0,1.1277199,1.1277199
USU,100374,102980,1.0,0.2359667,0.0,0.0,1.1179833,1.1179833
USU,100374,103105,1.0,0.43551117,0.0,0.0,1.2177556,1.2177556
USU,100374,103124,1.0,0.17521994,0.0,0.0,1.08761,1.08761
USU,100374,103144,1.0,0.43543026,0.0,0.0,1.2177151,1.2177151
USU,100374,103230,1.0,0.2880417,0.0,0.0,1.1440208,1.1440208
USU,100374,103557,1.0,0.40957266,0.0,0.0,1.2047863,1.2047863
LogicAE_CB,100013,50696,0.7999354,0.10534526,0.0,0.0,1.0526726,0.8420701
LogicAE_CB,100013,36718,0.7999176,0.099953294,0.0,0.0,1.0499766,0.8398947
LogicAE_CB,100013,99721,0.79990846,0.113617726,0.0,0.0,1.0568088,0.8453503
LogicAE_CB,100013,37561,0.7999078,0.09265118,0.0,0.0,1.0463256,0.836964
LogicAE_CB,100013,24037,0.79989874,0.09664478,0.0,0.0,1.0483224,0.8385518
LogicAE_CB,100013,72426,0.7998855,0.10048489,0.0,0.0,1.0502424,0.8400737
LogicAE_CB,100013,20496,0.599938,0.1113849,0.0,0.0,1.0556924,0.63334996
LogicAE_CB,100013,11177,0.59993243,0.116543844,0.0,0.0,1.0582719,0.6348916
LogicAE_CB,100013,110003,0.59993047,0.1103486,0.0,0.0,1.0551744,0.63303125
LogicAE_CB,100013,100976,0.59992945,0.10089866,0.0,0.0,1.0504494,0.6301955
LogicAE_CB,100013,127240,0.59992635,0.113286,0.0,0.0,1.056643,0.633908
LogicAE_CB,100013,39559,0.59992296,0.09740676,0.0,0.0,1.0487034,0.6291413
LogicAE_CB,100013,74862,0.5999217,0.10324375,0.0,0.0,1.0516219,0.6308908
LogicAE_CB,100013,106606,0.5999208,0.102734596,0.0,0.0,1.0513673,0.6307371
LogicAE_CB,100013,16624,0.5999142,0.11809318,0.0,0.0,1.0590466,0.6353371
LogicAE_CB,100013,122514,0.5999129,0.120220855,0.0,0.0,1.0601104,0.63597393
LogicAE_CB,100013,120421,0.5999121,0.116896704,0.0,0.0,1.0584483,0.63497597
LogicAE_CB,100013,90716,0.5999112,0.12010792,0.0,0.0,1.060054,0.6359382
LogicAE_CB,100013,61926,0.59990895,0.11274907,0.0,0.0,1.0563745,0.63372856
LogicAE_CB,100013,199690,0.5999087,0.11661838,0.0,0.0,1.0583092,0.6348889
LogicAE_CB,100019,74828,0.79994357,0.10981171,0.0,0.0,1.0549059,0.84386516
LogicAE_CB,100019,27317,0.7999174,0.1303891,0.0,0.0,1.0651946,0.8520677
LogicAE_CB,100019,8257,0.7999119,0.09999585,0.1974857,0.01974775,1.0957806,0.87652797
LogicAE_CB,100019,68375,0.7999004,0.12885419,0.0,0.0,1.0644271,0.8514357
LogicAE_CB,100019,96452,0.7998985,0.12772784,0.0,0.0,1.0638639,0.85098314
LogicAE_CB,100019,94228,0.7998946,0.10163052,0.0,0.0,1.0508152,0.8405414
LogicAE_CB,100019,19159,0.7998946,0.12401396,0.0,0.0,1.062007,0.8494936
LogicAE_CB,100019,32579,0.7998936,0.13636163,0.0,0.0,1.0681808,0.85443103
LogicAE_CB,100019,16202,0.7998917,0.10202282,0.0,0.0,1.0510114,0.8406953
LogicAE_CB,100019,55636,0.5999385,0.13079621,0.0,0.0,1.0653981,0.6391733
LogicAE_CB,100019,74155,0.5999268,0.1346535,0.0,0.0,1.0673268,0.640318
LogicAE_CB,100019,45519,0.59992605,0.12807134,0.0,0.0,1.0640357,0.63834274
LogicAE_CB,100019,46600,0.59992504,0.13553824,0.0,0.0,1.0677692,0.6405815
LogicAE_CB,100019,43300,0.5999228,0.10605844,0.0,0.0,1.0530292,0.63173616
LogicAE_CB,100019,35950,0.59992236,0.136483,0.0,0.0,1.0682415,0.6408619
LogicAE_CB,100019,49458,0.5999212,0.1260493,0.0,0.0,1.0630246,0.6377311
LogicAE_CB,100019,131851,0.5999204,0.13052545,0.0,0.0,1.0652627,0.6390728
LogicAE_CB,100019,8013,0.5999198,0.12645033,0.0,0.0,1.0632252,0.6378498
LogicAE_CB,100019,58459,0.5999175,0.13530831,0.0,0.0,1.0676541,0.64050436
LogicAE_CB,100019,115555,0.59991527,0.11338909,0.0,0.0,1.0566945,0.63392717
LogicAE_CB,100114,84076,0.7999419,0.10363572,0.0,0.0,1.0518179,0.8413932
LogicAE_CB,100114,28436,0.79989916,0.10152935,0.0,0.0,1.0507647,0.8405058
LogicAE_CB,100114,57542,0.599946,0.10440823,0.0,0.0,1.0522041,0.6312657
LogicAE_CB,100114,49537,0.59994143,0.103721075,0.0,0.0,1.0518606,0.63105476
LogicAE_CB,100114,125558,0.59993935,0.10356688,0.0,0.0,1.0517834,0.6310063
LogicAE_CB,100114,83964,0.5999297,0.09602023,0.0,0.0,1.0480101,0.6287324
LogicAE_CB,100114,59709,0.59992856,0.10128842,0.0,0.0,1.0506442,0.6303114
LogicAE_CB,100114,213097,0.59992826,0.10485774,0.0,0.0,1.0524288,0.6313818
LogicAE_CB,100114,16595,0.5999255,0.09340858,0.0,0.0,1.0467043,0.6279446
LogicAE_CB,100114,16100,0.5999197,0.10425742,0.0,0.0,1.0521287,0.6311927
LogicAE_CB,100114,70457,0.5999177,0.09661212,0.0,0.0,1.0483061,0.6288974
LogicAE_CB,100114,41440,0.5999161,0.10218565,0.0,0.0,1.0510929,0.63056755
LogicAE_CB,100114,182920,0.59991354,0.105217166,0.0,0.0,1.0526086,0.63147414
LogicAE_CB,100114,181135,0.5999079,0.10178767,0.0,0.0,1.0508938,0.63043946
LogicAE_CB,100114,55848,0.59990466,0.09383871,0.0,0.0,1.0469193,0.6280518
LogicAE_CB,100114,62623,0.59990275,0.097813085,0.0,0.0,1.0489066,0.62924194
LogicAE_CB,100114,96110,0.5999027,0.10141027,0.0,0.0,1.0507052,0.63032085
LogicAE_CB,100114,88118,0.59990233,0.0975503,0.0,0.0,1.0487752,0.62916267
LogicAE_CB,100114,172586,0.5999023,0.10230551,0.0,0.0,1.0511527,0.6305889
LogicAE_CB,100114,66498,0.5998994,0.094015926,0.0,0.0,1.0470079,0.62809944
LogicAE_CB,100179,27906,0.59992516,0.1255684,0.0,0.0,1.0627842,0.637591
LogicAE_CB,100179,23852,0.5999227,0.11870197,0.0,0.0,1.059351,0.6355287
LogicAE_CB,100179,58441,0.599915,0.16465198,0.0,0.0,1.0823259,0.6493036
LogicAE_CB,100179,69368,0.59990704,0.14152065,0.0,0.0,1.0707604,0.6423567
LogicAE_CB,100179,35950,0.5999046,0.16589057,0.0,0.0,1.0829453,0.64966387
LogicAE_CB,100179,9526,0.59990317,0.12126627,0.0,0.0,1.0606332,0.6362772
LogicAE_CB,100179,106472,0.5999025,0.16693997,0.0,0.0,1.08347,0.6499764
LogicAE_CB,100179,13530,0.59989965,0.16628788,0.0,0.0,1.083144,0.64977765
LogicAE_CB,100179,13539,0.59989613,0.1596238,0.0,0.0,1.0798119,0.647775
LogicAE_CB,100179,74994,0.59989244,0.15716921,0.0,0.0,1.0785846,0.6470347
