relation,src_user_id,dst_user_id,base_score,abnormal_pair,tns_score,abnormal_tns_interaction,soft_weight_factor,rank_score
UTU,100357,139614,0.18867566,0.24874777,0.0,0.0,1.0,0.18867566
UTU,100357,24923,0.18867566,0.38722336,0.0,0.0,1.0,0.18867566
UTU,100357,178760,0.1600966,0.4119127,0.0,0.0,1.0,0.1600966
UTU,100357,27158,0.1600966,0.33378798,0.0,0.0,1.0,0.1600966
UTU,100357,31041,0.1600966,0.36828738,0.0,0.0,1.0,0.1600966
UTU,100357,118202,0.14675522,0.31923777,0.0,0.0,1.0,0.14675522
UTU,100357,13020,0.14675522,0.34995484,0.0,0.0,1.0,0.14675522
UTU,100357,21780,0.14675522,0.13587229,0.0,0.0,1.0,0.14675522
UTU,100357,125411,0.14675522,0.35911226,0.0,0.0,1.0,0.14675522
UTU,100357,41000,0.14675522,0.38695905,0.0,0.0,1.0,0.14675522
UTU,100357,104769,0.13341384,0.19063352,0.0,0.0,1.0,0.13341384
UTU,100357,27906,0.13341384,0.14559498,0.0,0.0,1.0,0.13341384
UTU,100357,61244,0.13071834,0.16537935,0.0,0.0,1.0,0.13071834
UTU,100357,62966,0.13071834,0.30029252,0.0,0.0,1.0,0.13071834
UTU,100358,100357,0.29351044,0.34563205,0.0,0.0,1.0,0.29351044
UTU,100358,125411,0.18867566,0.3395912,0.0,0.0,1.0,0.18867566
UTU,100358,110949,0.16207299,0.28736177,0.0,0.0,1.0,0.16207299
UTU,100358,144514,0.1600966,0.34432754,0.0,0.0,1.0,0.1600966
UTU,100358,13019,0.14008453,0.34533957,0.0,0.0,1.0,0.14008453
UTU,100358,129050,0.1389197,0.29316872,0.0,0.0,1.0,0.1389197
UTU,100358,80585,0.1389197,0.21168655,0.0,0.0,1.0,0.1389197
UTU,100358,29876,0.13367555,0.30731258,0.0,0.0,1.0,0.13367555
UTU,100358,223663,0.13341384,0.32783976,0.0,0.0,1.0,0.13341384
UTU,100358,76841,0.13341384,0.21653534,0.0,0.0,1.0,0.13341384
UTU,100358,17653,0.1317659,0.34270266,0.0,0.0,1.0,0.1317659
UTU,100358,34681,0.12832853,0.34536067,0.0,0.0,1.0,0.12832853
UTU,100358,33684,0.12807728,0.33849657,0.0,0.0,1.0,0.12807728
UTU,100358,6061,0.12030799,0.34305668,0.0,0.0,1.0,0.12030799
UTU,100358,97998,0.12030799,0.34334615,0.0,0.0,1.0,0.12030799
UTU,100358,86985,0.120190226,0.26401836,0.0,0.0,1.0,0.120190226
UTU,100358,139614,0.120072454,0.24703781,0.0,0.0,1.0,0.120072454
UTU,100358,24923,0.120072454,0.34303948,0.0,0.0,1.0,0.120072454
UTU,100358,179805,0.11342746,0.2877405,0.0,0.0,1.0,0.11342746
UTU,100358,33297,0.11342746,0.22328494,0.0,0.0,1.0,0.11342746
UTU,100374,50468,0.2193655,0.39489195,0.0,0.0,1.0,0.2193655
UTU,100374,57787,0.18280458,0.26459143,0.0,0.0,1.0,0.18280458
UTU,100374,99565,0.18280458,0.14575861,0.0,0.0,1.0,0.18280458
UTU,100374,142133,0.17823447,0.346383,0.0,0.0,1.0,0.17823447
UTU,100374,103627,0.16418526,0.35596344,0.0,0.0,1.0,0.16418526
UTU,100374,112136,0.14542016,0.43648183,0.0,0.0,1.0,0.14542016
UTU,100374,25030,0.1421886,0.44127604,0.0,0.0,1.0,0.1421886
UTU,100374,145625,0.12665074,0.317966,0.0,0.0,1.0,0.12665074
UTU,100374,191473,0.12665074,0.41366583,0.0,0.0,1.0,0.12665074
UTU,100374,34156,0.12665074,0.37231955,0.0,0.0,1.0,0.12665074
UTU,100374,48564,0.12665074,0.38389394,0.0,0.0,1.0,0.12665074
UTU,100374,57989,0.12665074,0.1959284,0.0,0.0,1.0,0.12665074
UTU,100374,65768,0.12665074,0.24608284,0.0,0.0,1.0,0.12665074
UTU,100374,50739,0.1260308,0.29302678,0.0,0.0,1.0,0.1260308
UTU,100374,93957,0.12409187,0.36407956,0.0,0.0,1.0,0.12409187
UTU,100374,13265,0.116096504,0.31064802,0.0,0.0,1.0,0.116096504
UTU,100374,62966,0.116096504,0.30053455,0.0,0.0,1.0,0.116096504
UTU,100374,81072,0.116096504,0.24369319,0.0,0.0,1.0,0.116096504
UTU,100374,102841,0.10554228,0.1919341,0.0,0.0,1.0,0.10554228
UTU,100374,131952,0.10554228,0.24666192,0.0,0.0,1.0,0.10554228
USU,100013,100695,1.0,0.15649253,0.0,0.0,1.0,1.0
USU,100013,101212,1.0,0.15667853,0.0,0.0,1.0,1.0
USU,100013,101720,1.0,0.15709502,0.0,0.0,1.0,1.0
USU,100013,101976,1.0,0.15727957,0.0,0.0,1.0,1.0
USU,100013,102147,1.0,0.15667848,0.0,0.0,1.0,1.0
USU,100013,102154,1.0,0.15492909,0.0,0.0,1.0,1.0
USU,100013,102158,1.0,0.15665148,0.0,0.0,1.0,1.0
USU,100013,102177,1.0,0.15470433,0.0,0.0,1.0,1.0
USU,100013,102469,1.0,0.13508396,0.0,0.0,1.0,1.0
USU,100013,102509,1.0,0.13529444,0.0,0.0,1.0,1.0
USU,100013,102557,1.0,0.15592009,0.0,0.0,1.0,1.0
USU,100013,10263,1.0,0.14276963,0.0,0.0,1.0,1.0
USU,100013,102694,1.0,0.1559338,0.0,0.0,1.0,1.0
USU,100013,102813,1.0,0.15716112,0.0,0.0,1.0,1.0
USU,100013,10296,1.0,0.1363911,0.0,0.0,1.0,1.0
USU,100013,103139,1.0,0.14023009,0.0,0.0,1.0,1.0
USU,100013,103148,1.0,0.15728171,0.0,0.0,1.0,1.0
USU,100013,103164,1.0,0.15700622,0.0,0.0,1.0,1.0
USU,100013,103349,1.0,0.09067772,0.0,0.0,1.0,1.0
USU,100013,10357,1.0,0.15530328,0.0,0.0,1.0,1.0
USU,100019,100114,1.0,0.109161094,0.0,0.0,1.0,1.0
USU,100019,100358,1.0,0.15596715,0.0,0.0,1.0,1.0
USU,100019,100376,1.0,0.15405579,0.0,0.0,1.0,1.0
USU,100019,100453,1.0,0.084638536,0.0,0.0,1.0,1.0
USU,100019,100575,1.0,0.14228667,0.0,0.0,1.0,1.0
USU,100019,100708,1.0,0.1565084,0.0,0.0,1.0,1.0
USU,100019,10073,1.0,0.123846985,0.0,0.0,1.0,1.0
USU,100019,100862,1.0,0.15129465,0.0,0.0,1.0,1.0
USU,100019,100872,1.0,0.13771921,0.0,0.0,1.0,1.0
USU,100019,100874,1.0,0.100272514,0.0,0.0,1.0,1.0
USU,100019,101038,1.0,0.15134414,0.0,0.0,1.0,1.0
USU,100019,10106,1.0,0.14395282,0.0,0.0,1.0,1.0
USU,100019,101122,1.0,0.087343745,0.0,0.0,1.0,1.0
USU,100019,101184,1.0,0.151673,0.0,0.0,1.0,1.0
USU,100019,101209,1.0,0.15639724,0.0,0.0,1.0,1.0
USU,100019,101246,1.0,0.12875377,0.0,0.0,1.0,1.0
USU,100019,101280,1.0,0.12615986,0.0,0.0,1.0,1.0
USU,100019,101326,1.0,0.15623586,0.0,0.0,1.0,1.0
USU,100019,10134,1.0,0.15384689,0.0,0.0,1.0,1.0
USU,100019,101348,1.0,0.13473693,0.0,0.0,1.0,1.0
USU,100114,100019,1.0,0.109161094,0.0,0.0,1.0,1.0
USU,100114,100358,1.0,0.14338765,0.0,0.0,1.0,1.0
USU,100114,100376,1.0,0.14117181,0.0,0.0,1.0,1.0
USU,100114,100453,1.0,0.0804938,0.0,0.0,1.0,1.0
USU,100114,100575,1.0,0.13116784,0.0,0.0,1.0,1.0
USU,100114,100708,1.0,0.1437426,0.0,0.0,1.0,1.0
USU,100114,10073,1.0,0.11430319,0.0,0.0,1.0,1.0
USU,100114,100862,1.0,0.13930833,0.0,0.0,1.0,1.0
USU,100114,100872,1.0,0.1270053,0.0,0.0,1.0,1.0
USU,100114,100874,1.0,0.09532858,0.0,0.0,1.0,1.0
USU,100114,101038,1.0,0.13935256,0.0,0.0,1.0,1.0
USU,100114,10106,1.0,0.13268223,0.0,0.0,1.0,1.0
USU,100114,101122,1.0,0.08306155,0.0,0.0,1.0,1.0
USU,100114,101184,1.0,0.1396462,0.0,0.0,1.0,1.0
USU,100114,101209,1.0,0.1437156,0.0,0.0,1.0,1.0
USU,100114,101246,1.0,0.11880349,0.0,0.0,1.0,1.0
USU,100114,101280,1.0,0.11642527,0.0,0.0,1.0,1.0
USU,100114,101326,1.0,0.14359933,0.0,0.0,1.0,1.0
USU,100114,10134,1.0,0.1415723,0.0,0.0,1.0,1.0
USU,100114,101348,1.0,0.124280766,0.0,0.0,1.0,1.0
USU,100179,100877,1.0,0.10544357,0.0,0.0,1.0,1.0
USU,100179,10137,1.0,0.191262,0.0,0.0,1.0,1.0
USU,100179,10154,1.0,0.12832561,0.0,0.0,1.0,1.0
USU,100179,101719,1.0,0.19242659,0.0,0.0,1.0,1.0
USU,100179,101848,1.0,0.15573286,0.0,0.0,1.0,1.0
USU,100179,102156,1.0,0.19230215,0.0,0.0,1.0,1.0
USU,100179,102718,1.0,0.1835815,0.0,0.0,1.0,1.0
USU,100179,103089,1.0,0.17792232,0.0,0.0,1.0,1.0
USU,100179,103531,1.0,0.18755299,0.0,0.0,1.0,1.0
USU,100179,103699,1.0,0.19041549,0.0,0.0,1.0,1.0
USU,100179,103738,1.0,0.1923852,0.0,0.0,1.0,1.0
USU,100179,103893,1.0,0.18673104,0.0,0.0,1.0,1.0
USU,100179,104085,1.0,0.10991359,0.0,0.0,1.0,1.0
USU,100179,104666,1.0,0.18917589,0.0,0.0,1.0,1.0
USU,100179,104962,1.0,0.17887074,0.0,0.0,1.0,1.0
USU,100179,105125,1.0,0.17666003,0.0,0.0,1.0,1.0
USU,100179,105248,1.0,0.16848321,0.0,0.0,1.0,1.0
USU,100179,105620,1.0,0.106162496,0.0,0.0,1.0,1.0
USU,100179,105822,1.0,0.1755191,0.0,0.0,1.0,1.0
USU,100179,106938,1.0,0.18503456,0.0,0.0,1.0,1.0
USU,10021,100349,1.0,0.32767606,0.0,0.0,1.0,1.0
USU,10021,100357,1.0,0.4061281,0.0,0.0,1.0,1.0
USU,10021,100374,1.0,0.4060075,0.0,0.0,1.0,1.0
USU,10021,100438,1.0,0.25108904,0.0,0.0,1.0,1.0
USU,10021,100828,1.0,0.403361,0.0,0.0,1.0,1.0
USU,10021,100902,1.0,0.35186976,0.0,0.0,1.0,1.0
USU,10021,100997,1.0,0.3881484,0.0,0.0,1.0,1.0
USU,10021,101218,1.0,0.40375903,0.0,0.0,1.0,1.0
USU,10021,101452,1.0,0.3970444,0.0,0.0,1.0,1.0
USU,10021,101570,1.0,0.4012092,0.0,0.0,1.0,1.0
USU,10021,101957,1.0,0.3824315,0.0,0.0,1.0,1.0
USU,10021,102159,1.0,0.32079372,0.0,0.0,1.0,1.0
USU,10021,102483,1.0,0.29289863,0.0,0.0,1.0,1.0
USU,10021,102587,1.0,0.25630844,0.0,0.0,1.0,1.0
USU,10021,102980,1.0,0.2371845,0.0,0.0,1.0,1.0
USU,10021,103105,1.0,0.4053876,0.0,0.0,1.0,1.0
USU,10021,103124,1.0,0.17721929,0.0,0.0,1.0,1.0
USU,10021,103144,1.0,0.4053835,0.0,0.0,1.0,1.0
USU,10021,103230,1.0,0.28824127,0.0,0.0,1.0,1.0
USU,10021,103557,1.0,0.4034794,0.0,0.0,1.0,1.0
USU,100341,101064,1.0,0.19726789,0.0,0.0,1.0,1.0
USU,100341,101086,1.0,0.2079502,0.0,0.0,1.0,1.0
USU,100341,101097,1.0,0.20561144,0.0,0.0,1.0,1.0
USU,100341,101259,1.0,0.20780982,0.0,0.0,1.0,1.0
USU,100341,102437,1.0,0.19895549,0.0,0.0,1.0,1.0
USU,100341,102662,1.0,0.20575096,0.0,0.0,1.0,1.0
USU,100341,103123,1.0,0.20599285,0.0,0.0,1.0,1.0
USU,100341,103304,1.0,0.20209236,0.0,0.0,1.0,1.0
USU,100341,103756,1.0,0.20697275,0.0,0.0,1.0,1.0
USU,100341,104607,1.0,0.20786713,0.0,0.0,1.0,1.0
USU,100341,104852,1.0,0.20795174,0.0,0.0,1.0,1.0
USU,100341,104858,1.0,0.20669758,0.0,0.0,1.0,1.0
USU,100341,104866,1.0,0.17525513,0.0,0.0,1.0,1.0
USU,100341,106417,1.0,0.2065892,0.0,0.0,1.0,1.0
USU,100341,108575,1.0,0.20700411,0.0,0.0,1.0,1.0
USU,100341,108600,1.0,0.20715861,0.0,0.0,1.0,1.0
USU,100341,109786,1.0,0.20232691,0.0,0.0,1.0,1.0
USU,100341,110005,1.0,0.2019324,0.0,0.0,1.0,1.0
USU,100341,110085,1.0,0.14835757,0.0,0.0,1.0,1.0
USU,100341,112136,1.0,0.20706259,0.0,0.0,1.0,1.0
USU,100349,10021,1.0,0.32767606,0.0,0.0,1.0,1.0
USU,100349,100357,1.0,0.32827282,0.0,0.0,1.0,1.0
USU,100349,100374,1.0,0.32843018,0.0,0.0,1.0,1.0
USU,100349,100438,1.0,0.24600449,0.0,0.0,1.0,1.0
USU,100349,100828,1.0,0.32779416,0.0,0.0,1.0,1.0
USU,100349,100902,1.0,0.32248476,0.0,0.0,1.0,1.0
USU,100349,100997,1.0,0.32667688,0.0,0.0,1.0,1.0
USU,100349,101218,1.0,0.32798028,0.0,0.0,1.0,1.0
USU,100349,101452,1.0,0.3273188,0.0,0.0,1.0,1.0
USU,100349,101570,1.0,0.32757065,0.0,0.0,1.0,1.0
USU,100349,101957,1.0,0.32618767,0.0,0.0,1.0,1.0
USU,100349,102159,1.0,0.31167796,0.0,0.0,1.0,1.0
USU,100349,102483,1.0,0.28547314,0.0,0.0,1.0,1.0
USU,100349,102587,1.0,0.2509458,0.0,0.0,1.0,1.0
USU,100349,102980,1.0,0.23281905,0.0,0.0,1.0,1.0
USU,100349,103105,1.0,0.32852447,0.0,0.0,1.0,1.0
USU,100349,103124,1.0,0.17552947,0.0,0.0,1.0,1.0
USU,100349,103144,1.0,0.32852393,0.0,0.0,1.0,1.0
USU,100349,103230,1.0,0.28108862,0.0,0.0,1.0,1.0
USU,100349,103557,1.0,0.3278508,0.0,0.0,1.0,1.0
USU,100357,10021,1.0,0.4061281,0.0,0.0,1.0,1.0
USU,100357,100349,1.0,0.32827282,0.0,0.0,1.0,1.0
USU,100357,100374,1.0,0.45282036,0.0,0.0,1.0,1.0
USU,100357,100438,1.0,0.24975234,0.0,0.0,1.0,1.0
USU,100357,100828,1.0,0.4084998,0.0,0.0,1.0,1.0
USU,100357,100902,1.0,0.35319346,0.0,0.0,1.0,1.0
USU,100357,100997,1.0,0.39064565,0.0,0.0,1.0,1.0
USU,100357,101218,1.0,0.41267818,0.0,0.0,1.0,1.0
USU,100357,101452,1.0,0.39984322,0.0,0.0,1.0,1.0
USU,100357,101570,1.0,0.40415093,0.0,0.0,1.0,1.0
USU,100357,101957,1.0,0.38473773,0.0,0.0,1.0,1.0
USU,100357,102159,1.0,0.32119268,0.0,0.0,1.0,1.0
USU,100357,102483,1.0,0.29254106,0.0,0.0,1.0,1.0
USU,100357,102587,1.0,0.25508264,0.0,0.0,1.0,1.0
USU,100357,102980,1.0,0.23556997,0.0,0.0,1.0,1.0
USU,100357,103105,1.0,0.43575084,0.0,0.0,1.0,1.0
USU,100357,103124,1.0,0.17474881,0.0,0.0,1.0,1.0
USU,100357,103144,1.0,0.43566963,0.0,0.0,1.0,1.0
USU,100357,103230,1.0,0.2877649,0.0,0.0,1.0,1.0
USU,100357,103557,1.0,0.4097073,0.0,0.0,1.0,1.0
USU,100358,100019,1.0,0.15596715,0.0,0.0,1.0,1.0
USU,100358,100114,1.0,0.14338765,0.0,0.0,1.0,1.0
USU,100358,100376,1.0,0.34574017,0.0,0.0,1.0,1.0
USU,100358,100453,1.0,0.10995397,0.0,0.0,1.0,1.0
USU,100358,100575,1.0,0.22859776,0.0,0.0,1.0,1.0
USU,100358,100708,1.0,0.3424287,0.0,0.0,1.0,1.0
USU,100358,10073,1.0,0.1692595,0.0,0.0,1.0,1.0
USU,100358,100862,1.0,0.27932212,0.0,0.0,1.0,1.0
USU,100358,100872,1.0,0.21062459,0.0,0.0,1.0,1.0
USU,100358,100874,1.0,0.13118047,0.0,0.0,1.0,1.0
USU,100358,101038,1.0,0.27971053,0.0,0.0,1.0,1.0
USU,100358,10106,1.0,0.23605178,0.0,0.0,1.0,1.0
USU,100358,101122,1.0,0.11360411,0.0,0.0,1.0,1.0
USU,100358,101184,1.0,0.2823473,0.0,0.0,1.0,1.0
USU,100358,101209,1.0,0.34013802,0.0,0.0,1.0,1.0
USU,100358,101246,1.0,0.18224947,0.0,0.0,1.0,1.0
USU,100358,101280,1.0,0.17520559,0.0,0.0,1.0,1.0
USU,100358,101326,1.0,0.33891368,0.0,0.0,1.0,1.0
USU,100358,10134,1.0,0.3031096,0.0,0.0,1.0,1.0
USU,100358,101348,1.0,0.20035821,0.0,0.0,1.0,1.0
USU,100374,10021,1.0,0.4060075,0.0,0.0,1.0,1.0
USU,100374,100349,1.0,0.32843018,0.0,0.0,1.0,1.0
USU,100374,100357,1.0,0.45282036,0.0,0.0,1.0,1.0
USU,100374,100438,1.0,0.25012085,0.0,0.0,1.0,1.0
USU,100374,100828,1.0,0.4083699,0.0,0.0,1.0,1.0
USU,100374,100902,1.0,0.35326806,0.0,0.0,1.0,1.0
USU,100374,100997,1.0,0.39058462,0.0,0.0,1.0,1.0
USU,100374,101218,1.0,0.4125318,0.0,0.0,1.0,1.0
USU,100374,101452,1.0,0.399747,0.0,0.0,1.0,1.0
USU,100374,101570,1.0,0.40403804,0.0,0.0,1.0,1.0
USU,100374,101957,1.0,0.38469893,0.0,0.0,1.0,1.0
USU,100374,102159,1.0,0.32137236,0.0,0.0,1.0,1.0
USU,100374,102483,1.0,0.29280484,0.0,0.0,1.0,1.0
USU,100374,102587,1.0,0.25543964,0.0,0.0,1.0,1.0
USU,100374,102980,1.0,0.2359667,0.0,0.0,1.0,1.0
USU,100374,103105,1.0,0.43551117,0.0,0.0,1.0,1.0
USU,100374,103124,1.0,0.17521994,0.0,0.0,1.0,1.0
USU,100374,103144,1.0,0.43543026,0.0,0.0,1.0,1.0
USU,100374,103230,1.0,0.2880417,0.0,0.0,1.0,1.0
USU,100374,103557,1.0,0.40957266,0.0,0.0,1.0,1.0
LogicAE_CB,100013,50696,0.7999354,0.10534526,0.0,0.0,1.0,0.7999354
LogicAE_CB,100013,36718,0.7999176,0.099953294,0.0,0.0,1.0,0.7999176
LogicAE_CB,100013,99721,0.79990846,0.113617726,0.0,0.0,1.0,0.79990846
LogicAE_CB,100013,37561,0.7999078,0.09265118,0.0,0.0,1.0,0.7999078
LogicAE_CB,100013,24037,0.79989874,0.09664478,0.0,0.0,1.0,0.79989874
LogicAE_CB,100013,72426,0.7998855,0.10048489,0.0,0.0,1.0,0.7998855
LogicAE_CB,100013,20496,0.599938,0.1113849,0.0,0.0,1.0,0.599938
LogicAE_CB,100013,11177,0.59993243,0.116543844,0.0,0.0,1.0,0.59993243
LogicAE_CB,100013,110003,0.59993047,0.1103486,0.0,0.0,1.0,0.59993047
LogicAE_CB,100013,100976,0.59992945,0.10089866,0.0,0.0,1.0,0.59992945
LogicAE_CB,100013,127240,0.59992635,0.113286,0.0,0.0,1.0,0.59992635
LogicAE_CB,100013,39559,0.59992296,0.09740676,0.0,0.0,1.0,0.59992296
LogicAE_CB,100013,74862,0.5999217,0.10324375,0.0,0.0,1.0,0.5999217
LogicAE_CB,100013,106606,0.5999208,0.102734596,0.0,0.0,1.0,0.5999208
LogicAE_CB,100013,16624,0.5999142,0.11809318,0.0,0.0,1.0,0.5999142
LogicAE_CB,100013,122514,0.5999129,0.120220855,0.0,0.0,1.0,0.5999129
LogicAE_CB,100013,120421,0.5999121,0.116896704,0.0,0.0,1.0,0.5999121
LogicAE_CB,100013,90716,0.5999112,0.12010792,0.0,0.0,1.0,0.5999112
LogicAE_CB,100013,61926,0.59990895,0.11274907,0.0,0.0,1.0,0.59990895
LogicAE_CB,100013,199690,0.5999087,0.11661838,0.0,0.0,1.0,0.5999087
LogicAE_CB,100019,74828,0.79994357,0.10981171,0.0,0.0,1.0,0.79994357
LogicAE_CB,100019,27317,0.7999174,0.1303891,0.0,0.0,1.0,0.7999174
LogicAE_CB,100019,8257,0.7999119,0.09999585,0.1974857,0.01974775,1.0,0.7999119
LogicAE_CB,100019,68375,0.7999004,0.12885419,0.0,0.0,1.0,0.7999004
LogicAE_CB,100019,96452,0.7998985,0.12772784,0.0,0.0,1.0,0.7998985
LogicAE_CB,100019,94228,0.7998946,0.10163052,0.0,0.0,1.0,0.7998946
LogicAE_CB,100019,19159,0.7998946,0.12401396,0.0,0.0,1.0,0.7998946
LogicAE_CB,100019,32579,0.7998936,0.13636163,0.0,0.0,1.0,0.7998936
LogicAE_CB,100019,16202,0.7998917,0.10202282,0.0,0.0,1.0,0.7998917
LogicAE_CB,100019,55636,0.5999385,0.13079621,0.0,0.0,1.0,0.5999385
LogicAE_CB,100019,74155,0.5999268,0.1346535,0.0,0.0,1.0,0.5999268
LogicAE_CB,100019,45519,0.59992605,0.12807134,0.0,0.0,1.0,0.59992605
LogicAE_CB,100019,46600,0.59992504,0.13553824,0.0,0.0,1.0,0.59992504
LogicAE_CB,100019,43300,0.5999228,0.10605844,0.0,0.0,1.0,0.5999228
LogicAE_CB,100019,35950,0.59992236,0.136483,0.0,0.0,1.0,0.59992236
LogicAE_CB,100019,49458,0.5999212,0.1260493,0.0,0.0,1.0,0.5999212
LogicAE_CB,100019,131851,0.5999204,0.13052545,0.0,0.0,1.0,0.5999204
LogicAE_CB,100019,8013,0.5999198,0.12645033,0.0,0.0,1.0,0.5999198
LogicAE_CB,100019,58459,0.5999175,0.13530831,0.0,0.0,1.0,0.5999175
LogicAE_CB,100019,115555,0.59991527,0.11338909,0.0,0.0,1.0,0.59991527
LogicAE_CB,100114,84076,0.7999419,0.10363572,0.0,0.0,1.0,0.7999419
LogicAE_CB,100114,28436,0.79989916,0.10152935,0.0,0.0,1.0,0.79989916
LogicAE_CB,100114,57542,0.599946,0.10440823,0.0,0.0,1.0,0.599946
LogicAE_CB,100114,49537,0.59994143,0.103721075,0.0,0.0,1.0,0.59994143
LogicAE_CB,100114,125558,0.59993935,0.10356688,0.0,0.0,1.0,0.59993935
LogicAE_CB,100114,83964,0.5999297,0.09602023,0.0,0.0,1.0,0.5999297
LogicAE_CB,100114,59709,0.59992856,0.10128842,0.0,0.0,1.0,0.59992856
LogicAE_CB,100114,213097,0.59992826,0.10485774,0.0,0.0,1.0,0.59992826
LogicAE_CB,100114,16595,0.5999255,0.09340858,0.0,0.0,1.0,0.5999255
LogicAE_CB,100114,16100,0.5999197,0.10425742,0.0,0.0,1.0,0.5999197
LogicAE_CB,100114,70457,0.5999177,0.09661212,0.0,0.0,1.0,0.5999177
LogicAE_CB,100114,41440,0.5999161,0.10218565,0.0,0.0,1.0,0.5999161
LogicAE_CB,100114,182920,0.59991354,0.105217166,0.0,0.0,1.0,0.59991354
LogicAE_CB,100114,181135,0.5999079,0.10178767,0.0,0.0,1.0,0.5999079
LogicAE_CB,100114,55848,0.59990466,0.09383871,0.0,0.0,1.0,0.59990466
LogicAE_CB,100114,62623,0.59990275,0.097813085,0.0,0.0,1.0,0.59990275
LogicAE_CB,100114,96110,0.5999027,0.10141027,0.0,0.0,1.0,0.5999027
LogicAE_CB,100114,88118,0.59990233,0.0975503,0.0,0.0,1.0,0.59990233
LogicAE_CB,100114,172586,0.5999023,0.10230551,0.0,0.0,1.0,0.5999023
LogicAE_CB,100114,66498,0.5998994,0.094015926,0.0,0.0,1.0,0.5998994
LogicAE_CB,100179,27906,0.59992516,0.1255684,0.0,0.0,1.0,0.59992516
LogicAE_CB,100179,23852,0.5999227,0.11870197,0.0,0.0,1.0,0.5999227
LogicAE_CB,100179,58441,0.599915,0.16465198,0.0,0.0,1.0,0.599915
LogicAE_CB,100179,69368,0.59990704,0.14152065,0.0,0.0,1.0,0.59990704
LogicAE_CB,100179,35950,0.5999046,0.16589057,0.0,0.0,1.0,0.5999046
LogicAE_CB,100179,9526,0.59990317,0.12126627,0.0,0.0,1.0,0.59990317
LogicAE_CB,100179,106472,0.5999025,0.16693997,0.0,0.0,1.0,0.5999025
LogicAE_CB,100179,13530,0.59989965,0.16628788,0.0,0.0,1.0,0.59989965
LogicAE_CB,100179,13539,0.59989613,0.1596238,0.0,0.0,1.0,0.59989613
LogicAE_CB,100179,74994,0.59989244,0.15716921,0.0,0.0,1.0,0.59989244
LogicAE_CB,100179,55636,0.59989244,0.15763962,0.0,0.0,1.0,0.59989244
LogicAE_CB,100179,27514,0.5998918,0.16711111,0.0,0.0,1.0,0.5998918
LogicAE_CB,100179,49458,0.5998915,0.14709285,0.0,0.0,1.0,0.5998915
LogicAE_CB,100179,58459,0.5998906,0.16442677,0.0,0.0,1.0,0.5998906
LogicAE_CB,100179,16357,0.59989,0.1664842,0.0,0.0,1.0,0.59989
LogicAE_CB,100179,58238,0.5998867,0.16654651,0.0,0.0,1.0,0.5998867
LogicAE_CB,10021,26991,0.79991126,0.34054384,0.0,0.0,1.0,0.79991126
LogicAE_CB,10021,120069,0.7999002,0.4032099,0.0,0.0,1.0,0.7999002
LogicAE_CB,10021,166663,0.5999364,0.4034894,0.0,0.0,1.0,0.5999364
LogicAE_CB,10021,103164,0.5999301,0.4033277,0.0,0.0,1.0,0.5999301
LogicAE_CB,10021,38881,0.59993005,0.32583407,0.0,0.0,1.0,0.59993005
LogicAE_CB,10021,182042,0.5999295,0.40161598,0.0,0.0,1.0,0.5999295
LogicAE_CB,10021,47060,0.59992933,0.40330696,0.0,0.0,1.0,0.59992933
LogicAE_CB,10021,95782,0.59992486,0.3995438,0.0,0.0,1.0,0.59992486
LogicAE_CB,10021,40854,0.59992474,0.3771336,0.0,0.0,1.0,0.59992474
LogicAE_CB,10021,14096,0.59992456,0.358495,0.0,0.0,1.0,0.59992456
LogicAE_CB,10021,34045,0.5999245,0.33320883,0.0,0.0,1.0,0.5999245
LogicAE_CB,10021,67883,0.59992284,0.35875413,0.0,0.0,1.0,0.59992284
LogicAE_CB,10021,39876,0.59992015,0.39874184,0.0,0.0,1.0,0.59992015
LogicAE_CB,10021,92430,0.5999193,0.39911854,0.0,0.0,1.0,0.5999193
LogicAE_CB,10021,106117,0.5999192,0.40271103,0.0,0.0,1.0,0.5999192
LogicAE_CB,10021,15454,0.5999191,0.2781264,0.0,0.0,1.0,0.5999191
LogicAE_CB,10021,39416,0.5999174,0.34789917,0.0,0.0,1.0,0.5999174
LogicAE_CB,10021,36767,0.59991705,0.23018056,0.0,0.0,1.0,0.59991705
LogicAE_CB,10021,86682,0.5999168,0.38997275,0.0,0.0,1.0,0.5999168
LogicAE_CB,10021,28031,0.5999166,0.28174385,0.0,0.0,1.0,0.5999166
LogicAE_CB,100341,16151,0.59990835,0.17973633,0.0,0.0,1.0,0.59990835
LogicAE_CB,100341,118598,0.59989214,0.18602851,0.0,0.0,1.0,0.59989214
LogicAE_CB,100341,52752,0.59988797,0.18700415,0.0,0.0,1.0,0.59988797
LogicAE_CB,100341,110998,0.5998859,0.17974767,0.0,0.0,1.0,0.5998859
LogicAE_CB,100349,129788,0.5999355,0.2820434,0.0,0.0,1.0,0.5999355
LogicAE_CB,100349,13189,0.59992874,0.28419313,0.0,0.0,1.0,0.59992874
LogicAE_CB,100349,219381,0.5999285,0.29019725,0.0,0.0,1.0,0.5999285
LogicAE_CB,100349,104904,0.599926,0.2906191,0.0,0.0,1.0,0.599926
LogicAE_CB,100349,115432,0.5999227,0.2928058,0.0,0.0,1.0,0.5999227
LogicAE_CB,100349,133125,0.59992015,0.24408159,0.0,0.0,1.0,0.59992015
